expName	subject	pairs	block	trial	condition	rating	rt	correct	picName	timestamp
Discrimination_LookAtMe1.2	48	2	1	1	2	2	3.380203826352954	True	stim\4 M078C.jpg	2019-02-21 15:08:27
Discrimination_LookAtMe1.2	48	2	1	2	1	1	1.3037178860977292	True	stim\3 M078C + M057C.jpg	2019-02-21 15:08:37
Discrimination_LookAtMe1.2	48	2	1	3	3	3	0.9150357199832797	True	stim\5 F053C + F048C.jpg	2019-02-21 15:08:47
Discrimination_LookAtMe1.2	48	2	1	4	4	4	1.2643450004979968	True	stim\6 F053C.jpg	2019-02-21 15:08:57
Discrimination_LookAtMe1.2	48	2	1	5	1	1	1.0705519737675786	True	stim\3 M078C + M057C.jpg	2019-02-21 15:09:07
Discrimination_LookAtMe1.2	48	2	1	6	3	3	0.7113488428294659	True	stim\5 F053C + F048C.jpg	2019-02-21 15:09:17
Discrimination_LookAtMe1.2	48	2	1	7	2	2	0.7517808815464377	True	stim\4 M078C.jpg	2019-02-21 15:09:27
Discrimination_LookAtMe1.2	48	2	1	8	4	4	0.8345337081700563	True	stim\6 F053C.jpg	2019-02-21 15:09:37
Discrimination_LookAtMe1.2	48	2	1	9	1	1	0.47634465992450714	True	stim\3 M078C + M057C.jpg	2019-02-21 15:09:46
Discrimination_LookAtMe1.2	48	2	1	10	3	3	0.6407821448519826	True	stim\5 F053C + F048C.jpg	2019-02-21 15:09:56
Discrimination_LookAtMe1.2	48	2	1	11	2	2	1.0326664121821523	True	stim\4 M078C.jpg	2019-02-21 15:10:06
Discrimination_LookAtMe1.2	48	2	1	12	4	4	0.8004235420376062	True	stim\6 F053C.jpg	2019-02-21 15:10:16
Discrimination_LookAtMe1.2	48	2	1	13	1	1	0.673774566501379	True	stim\3 M078C + M057C.jpg	2019-02-21 15:10:26
Discrimination_LookAtMe1.2	48	2	1	14	2	2	0.6661606766283512	True	stim\4 M078C.jpg	2019-02-21 15:10:36
Discrimination_LookAtMe1.2	48	2	1	15	3	3	0.6648335037752986	True	stim\5 F053C + F048C.jpg	2019-02-21 15:10:45
Discrimination_LookAtMe1.2	48	2	1	16	4	4	0.6984692290425301	True	stim\6 F053C.jpg	2019-02-21 15:10:55
Discrimination_LookAtMe1.2	48	2	1	17	3	3	0.7711386093869805	True	stim\5 F053C + F048C.jpg	2019-02-21 15:11:05
Discrimination_LookAtMe1.2	48	2	1	18	2	2	0.5427633794024587	True	stim\4 M078C.jpg	2019-02-21 15:11:15
Discrimination_LookAtMe1.2	48	2	1	19	4	4	0.5378666324540973	True	stim\6 F053C.jpg	2019-02-21 15:11:24
Discrimination_LookAtMe1.2	48	2	1	20	1	1	0.5420539714396	True	stim\3 M078C + M057C.jpg	2019-02-21 15:11:34
