expName	subject	pairs	cs1	cs2	block	trial	condition	rating	rt	shock	picName	timestamp
LookAtMe	31	1	2	2	1	1	41	3	0.4086143923923373	False	stim\7 F080C.jpg	2019-01-10 13:15:55
LookAtMe	31	1	2	2	1	2	46	1	1.2790977391414344	False	stim\8 F080C + F101C.jpg	2019-01-10 13:16:04
LookAtMe	31	1	2	2	1	3	16	1	0.46511762775480747	False	stim\2 M024C + M010C.jpg	2019-01-10 13:16:14
LookAtMe	31	1	2	2	1	4	11	1	0.5147641557268798	False	stim\1 M024C.jpg	2019-01-10 13:16:22
LookAtMe	31	1	2	2	1	5	41	1	1.7434290386736393	False	stim\7 F080C.jpg	2019-01-10 13:16:32
LookAtMe	31	1	2	2	1	6	11	1	0.42570357909426093	False	stim\1 M024C.jpg	2019-01-10 13:16:42
LookAtMe	31	1	2	2	1	7	16	1	0.5879551507532597	False	stim\2 M024C + M010C.jpg	2019-01-10 13:16:51
LookAtMe	31	1	2	2	1	8	46	1	0.3612306979484856	False	stim\8 F080C + F101C.jpg	2019-01-10 13:17:00
LookAtMe	31	1	2	2	1	9	11	1	0.4489442715421319	False	stim\1 M024C.jpg	2019-01-10 13:17:09
LookAtMe	31	1	2	2	1	10	16	1	0.5649716597981751	False	stim\2 M024C + M010C.jpg	2019-01-10 13:17:18
LookAtMe	31	1	2	2	1	11	46	1	0.4225970273837447	False	stim\8 F080C + F101C.jpg	2019-01-10 13:17:27
LookAtMe	31	1	2	2	1	12	41	1	0.3565358663909137	False	stim\7 F080C.jpg	2019-01-10 13:17:36
LookAtMe	31	1	2	2	1	13	16	1	0.33350790617987514	False	stim\2 M024C + M010C.jpg	2019-01-10 13:17:45
LookAtMe	31	1	2	2	1	14	41	1	0.4152661799453199	False	stim\7 F080C.jpg	2019-01-10 13:17:55
LookAtMe	31	1	2	2	1	15	46	1	0.6321394490078092	False	stim\8 F080C + F101C.jpg	2019-01-10 13:18:03
LookAtMe	31	1	2	2	1	16	11	1	0.36957923462614417	False	stim\1 M024C.jpg	2019-01-10 13:18:13
LookAtMe	31	1	2	2	1	17	16	1	0.5191801516339183	True	stim\2 M024C + M010C.jpg	2019-01-10 13:18:21
LookAtMe	31	1	2	2	1	18	41	1	0.581921128090471	False	stim\7 F080C.jpg	2019-01-10 13:18:30
LookAtMe	31	1	2	2	1	19	11	1	0.5905244629830122	False	stim\1 M024C.jpg	2019-01-10 13:18:39
LookAtMe	31	1	2	2	1	20	46	1	0.47275104792788625	True	stim\8 F080C + F101C.jpg	2019-01-10 13:18:49
LookAtMe	31	1	2	2	1	21	41	1	0.44792568078264594	False	stim\7 F080C.jpg	2019-01-10 13:18:57
LookAtMe	31	1	2	2	1	22	46	4	0.38115180656313896	True	stim\8 F080C + F101C.jpg	2019-01-10 13:19:06
LookAtMe	31	1	2	2	1	23	16	1	0.4039508099667728	True	stim\2 M024C + M010C.jpg	2019-01-10 13:19:16
LookAtMe	31	1	2	2	1	24	11	1	0.36631493736058474	False	stim\1 M024C.jpg	2019-01-10 13:19:25
LookAtMe	31	1	2	2	1	25	16	5	0.4090176220051944	False	stim\2 M024C + M010C.jpg	2019-01-10 13:19:34
LookAtMe	31	1	2	2	1	26	46	4	0.3676054524257779	True	stim\8 F080C + F101C.jpg	2019-01-10 13:19:42
LookAtMe	31	1	2	2	1	27	41	1	0.4613704760558903	False	stim\7 F080C.jpg	2019-01-10 13:19:51
LookAtMe	31	1	2	2	1	28	11	1	0.5406781230121851	False	stim\1 M024C.jpg	2019-01-10 13:19:59
LookAtMe	31	1	2	2	1	29	41	1	0.45619399240240455	False	stim\7 F080C.jpg	2019-01-10 13:20:08
LookAtMe	31	1	2	2	1	30	11	3	0.3139263270422816	False	stim\1 M024C.jpg	2019-01-10 13:20:18
