expName	subject	pairs	cs1	cs2	block	trial	condition	rating	rt	shock	picName	timestamp
LookAtMe	19	1	1	2	1	1	41		-1	False	stim\7 F080C.jpg	2019-01-04 10:09:29
LookAtMe	19	1	1	2	1	2	46	3	0.6093503618612885	False	stim\8 F080C + F101C.jpg	2019-01-04 10:09:37
LookAtMe	19	1	1	2	1	3	16	3	0.37486448837444186	False	stim\1 M024C.jpg	2019-01-04 10:09:46
LookAtMe	19	1	1	2	1	4	11	3	0.43834852520376444	False	stim\2 M024C + M010C.jpg	2019-01-04 10:09:55
LookAtMe	19	1	1	2	1	5	41	3	0.576012100558728	False	stim\7 F080C.jpg	2019-01-04 10:10:04
LookAtMe	19	1	1	2	1	6	11	3	1.3247155756689608	False	stim\2 M024C + M010C.jpg	2019-01-04 10:10:13
LookAtMe	19	1	1	2	1	7	16	3	0.5595265566371381	False	stim\1 M024C.jpg	2019-01-04 10:10:23
LookAtMe	19	1	1	2	1	8	46	3	0.43068776186555624	False	stim\8 F080C + F101C.jpg	2019-01-04 10:10:32
LookAtMe	19	1	1	2	1	9	11	3	0.43034041952341795	False	stim\2 M024C + M010C.jpg	2019-01-04 10:10:41
LookAtMe	19	1	1	2	1	10	16	3	0.4379579150117934	False	stim\1 M024C.jpg	2019-01-04 10:10:50
LookAtMe	19	1	1	2	1	11	46	3	0.5552220344543457	False	stim\8 F080C + F101C.jpg	2019-01-04 10:10:59
LookAtMe	19	1	1	2	1	12	41	3	0.44556519482284784	False	stim\7 F080C.jpg	2019-01-04 10:11:08
LookAtMe	19	1	1	2	1	13	16	3	0.42947807302698493	False	stim\1 M024C.jpg	2019-01-04 10:11:16
LookAtMe	19	1	1	2	1	14	41	3	0.609279450494796	False	stim\7 F080C.jpg	2019-01-04 10:11:25
LookAtMe	19	1	1	2	1	15	46	3	0.5397764146327972	False	stim\8 F080C + F101C.jpg	2019-01-04 10:11:34
LookAtMe	19	1	1	2	1	16	11	3	0.7143027554266155	False	stim\2 M024C + M010C.jpg	2019-01-04 10:11:43
LookAtMe	19	1	1	2	1	17	16	3	0.3580625504255295	True	stim\1 M024C.jpg	2019-01-04 10:11:52
LookAtMe	19	1	1	2	1	18	41	3	0.5016477727331221	False	stim\7 F080C.jpg	2019-01-04 10:12:00
LookAtMe	19	1	1	2	1	19	11	4	1.7226377711631358	False	stim\2 M024C + M010C.jpg	2019-01-04 10:12:10
LookAtMe	19	1	1	2	1	20	46	3	0.5375550459139049	True	stim\8 F080C + F101C.jpg	2019-01-04 10:12:20
LookAtMe	19	1	1	2	1	21	41	2	1.5594898997806013	False	stim\7 F080C.jpg	2019-01-04 10:12:28
