expName	subject	pairs	cs1	cs2	block	trial	condition	rating	rt	shock	picName	timestamp
LookAtMe	32	2	1	1	1	1	31	4	1.516569675412029	False	stim\6 F053C.jpg	2019-01-10 15:12:19
LookAtMe	32	2	1	1	1	2	36	5	0.7306005056016147	False	stim\5 F053C + F048C.jpg	2019-01-10 15:12:29
LookAtMe	32	2	1	1	1	3	26	1	0.7288214275613427	False	stim\3 M078C + M057C.jpg	2019-01-10 15:12:38
LookAtMe	32	2	1	1	1	4	21	5	0.8254754627123475	False	stim\4 M078C.jpg	2019-01-10 15:12:46
LookAtMe	32	2	1	1	1	5	31	2	0.453265018761158	False	stim\6 F053C.jpg	2019-01-10 15:12:55
LookAtMe	32	2	1	1	1	6	21	4	0.9379368820227683	False	stim\4 M078C.jpg	2019-01-10 15:13:04
LookAtMe	32	2	1	1	1	7	26	1	0.6041282066144049	False	stim\3 M078C + M057C.jpg	2019-01-10 15:13:14
LookAtMe	32	2	1	1	1	8	36	3	0.8672983730211854	False	stim\5 F053C + F048C.jpg	2019-01-10 15:13:22
LookAtMe	32	2	1	1	1	9	21	1	0.46607792703434825	False	stim\4 M078C.jpg	2019-01-10 15:13:31
LookAtMe	32	2	1	1	1	10	26	1	0.6977333803661168	False	stim\3 M078C + M057C.jpg	2019-01-10 15:13:40
LookAtMe	32	2	1	1	1	11	36	2	0.5311427325941622	False	stim\5 F053C + F048C.jpg	2019-01-10 15:13:49
LookAtMe	32	2	1	1	1	12	31	2	0.6321755051612854	False	stim\6 F053C.jpg	2019-01-10 15:13:58
LookAtMe	32	2	1	1	1	13	26	1	0.7609394835308194	False	stim\3 M078C + M057C.jpg	2019-01-10 15:14:08
LookAtMe	32	2	1	1	1	14	31	1	0.4450525939464569	False	stim\6 F053C.jpg	2019-01-10 15:14:17
LookAtMe	32	2	1	1	1	15	36	1	0.45784206595271826	False	stim\5 F053C + F048C.jpg	2019-01-10 15:14:25
LookAtMe	32	2	1	1	1	16	21	1	0.7464132993482053	False	stim\4 M078C.jpg	2019-01-10 15:14:35
LookAtMe	32	2	1	1	1	17	26	1	0.7010130020789802	True	stim\3 M078C + M057C.jpg	2019-01-10 15:14:45
LookAtMe	32	2	1	1	1	18	31	4	1.488022395875305	False	stim\6 F053C.jpg	2019-01-10 15:14:55
LookAtMe	32	2	1	1	1	19	21	4	0.5165411303751171	False	stim\4 M078C.jpg	2019-01-10 15:15:05
LookAtMe	32	2	1	1	1	20	36	1	0.6502898926846683	True	stim\5 F053C + F048C.jpg	2019-01-10 15:15:13
LookAtMe	32	2	1	1	1	21	31	2	0.8255328522063792	False	stim\6 F053C.jpg	2019-01-10 15:15:23
LookAtMe	32	2	1	1	1	22	36	5	0.8418639549054205	True	stim\5 F053C + F048C.jpg	2019-01-10 15:15:31
LookAtMe	32	2	1	1	1	23	26	5	0.7124227192252874	True	stim\3 M078C + M057C.jpg	2019-01-10 15:15:40
LookAtMe	32	2	1	1	1	24	21	1	0.637761227786541	False	stim\4 M078C.jpg	2019-01-10 15:15:49
LookAtMe	32	2	1	1	1	25	26	5	0.7112638098187745	False	stim\3 M078C + M057C.jpg	2019-01-10 15:15:59
LookAtMe	32	2	1	1	1	26	36	1	0.5331273316405714	True	stim\5 F053C + F048C.jpg	2019-01-10 15:16:09
LookAtMe	32	2	1	1	1	27	31	4	0.7217216407880187	False	stim\6 F053C.jpg	2019-01-10 15:16:18
LookAtMe	32	2	1	1	1	28	21	4	0.436494629830122	False	stim\4 M078C.jpg	2019-01-10 15:16:27
LookAtMe	32	2	1	1	1	29	31	1	0.5845835856162012	False	stim\6 F053C.jpg	2019-01-10 15:16:36
LookAtMe	32	2	1	1	1	30	21	1	0.4759994209744036	False	stim\4 M078C.jpg	2019-01-10 15:16:45
LookAtMe	32	2	1	1	1	31	26	2	0.5856159976683557	True	stim\3 M078C + M057C.jpg	2019-01-10 15:16:54
LookAtMe	32	2	1	1	1	32	36	3	0.34217073349282146	False	stim\5 F053C + F048C.jpg	2019-01-10 15:17:02
LookAtMe	32	2	1	1	1	33	21	1	0.4509775466285646	False	stim\4 M078C.jpg	2019-01-10 15:17:11
LookAtMe	32	2	1	1	1	34	36	5	0.3972954163327813	True	stim\5 F053C + F048C.jpg	2019-01-10 15:17:20
LookAtMe	32	2	1	1	1	35	26	4	0.7430357248522341	True	stim\3 M078C + M057C.jpg	2019-01-10 15:17:29
LookAtMe	32	2	1	1	1	36	31	1	0.6585260541178286	False	stim\6 F053C.jpg	2019-01-10 15:17:39
LookAtMe	32	2	1	1	1	37	36	5	0.9558974294923246	False	stim\5 F053C + F048C.jpg	2019-01-10 15:17:49
LookAtMe	32	2	1	1	1	38	31	4	0.48821830144152045	False	stim\6 F053C.jpg	2019-01-10 15:17:58
LookAtMe	32	2	1	1	1	39	26	4	0.7288018972612917	True	stim\3 M078C + M057C.jpg	2019-01-10 15:18:08
LookAtMe	32	2	1	1	1	40	21	1	0.6801961939781904	False	stim\4 M078C.jpg	2019-01-10 15:18:18
LookAtMe	32	2	1	1	1	41	26	5	0.5730161219835281	False	stim\3 M078C + M057C.jpg	2019-01-10 15:18:27
LookAtMe	32	2	1	1	1	42	31	1	0.6633050171658397	False	stim\6 F053C.jpg	2019-01-10 15:18:37
LookAtMe	32	2	1	1	1	43	36	5	0.6257679993286729	True	stim\5 F053C + F048C.jpg	2019-01-10 15:18:46
LookAtMe	32	2	1	1	1	44	21	1	1.067490493413061	False	stim\4 M078C.jpg	2019-01-10 15:18:55
LookAtMe	32	2	1	1	1	45	26	5	1.5353511041030288	True	stim\3 M078C + M057C.jpg	2019-01-10 15:19:05
LookAtMe	32	2	1	1	1	46	21	1	0.5738234827294946	False	stim\4 M078C.jpg	2019-01-10 15:19:13
LookAtMe	32	2	1	1	1	47	36	5	0.5971915745176375	True	stim\5 F053C + F048C.jpg	2019-01-10 15:19:22
LookAtMe	32	2	1	1	1	48	31	1	0.9623175552114844	False	stim\6 F053C.jpg	2019-01-10 15:19:32
LookAtMe	32	2	1	1	2	49	22	5	1.4303524382412434	False	stim\morph\3&4 80.jpg	2019-01-10 15:23:34
LookAtMe	32	2	1	1	2	50	26	1	0.3657209095545113	True	stim\3 M078C + M057C.jpg	2019-01-10 15:23:43
LookAtMe	32	2	1	1	2	51	25	3	0.4179944400675595	False	stim\morph\3&4 20.jpg	2019-01-10 15:23:52
LookAtMe	32	2	1	1	2	52	24	4	0.41428064089268446	False	stim\morph\3&4 40.jpg	2019-01-10 15:24:00
LookAtMe	32	2	1	1	2	53	26	5	0.4702256042510271	False	stim\3 M078C + M057C.jpg	2019-01-10 15:24:10
LookAtMe	32	2	1	1	2	54	33	2	0.6505708312615752	False	stim\morph\5&6 60.jpg	2019-01-10 15:24:20
LookAtMe	32	2	1	1	2	55	35	4	0.3538175215944648	False	stim\morph\5&6 20.jpg	2019-01-10 15:24:28
LookAtMe	32	2	1	1	2	56	23	3	0.44968222361057997	False	stim\morph\3&4 60.jpg	2019-01-10 15:24:37
LookAtMe	32	2	1	1	2	57	31	1	0.6189091885462403	False	stim\6 F053C.jpg	2019-01-10 15:24:47
LookAtMe	32	2	1	1	2	58	36	5	0.7452736194245517	True	stim\5 F053C + F048C.jpg	2019-01-10 15:24:56
LookAtMe	32	2	1	1	2	59	21	1	0.802376891952008	False	stim\4 M078C.jpg	2019-01-10 15:25:06
LookAtMe	32	2	1	1	2	60	32	1	1.4054219070822	False	stim\morph\5&6 80.jpg	2019-01-10 15:25:15
LookAtMe	32	2	1	1	2	61	36	1	0.440793443005532	False	stim\5 F053C + F048C.jpg	2019-01-10 15:25:25
LookAtMe	32	2	1	1	2	62	34	1	0.40778509713709354	False	stim\morph\5&6 40.jpg	2019-01-10 15:25:33
LookAtMe	32	2	1	1	2	63	26	5	0.4536562296561897	False	stim\3 M078C + M057C.jpg	2019-01-10 15:25:42
LookAtMe	32	2	1	1	2	64	25	1	1.117345546837896	False	stim\morph\3&4 20.jpg	2019-01-10 15:25:51
LookAtMe	32	2	1	1	2	65	35	1	0.6884945533238351	False	stim\morph\5&6 20.jpg	2019-01-10 15:26:01
LookAtMe	32	2	1	1	2	66	36	1	1.1149904690682888	True	stim\5 F053C + F048C.jpg	2019-01-10 15:26:10
LookAtMe	32	2	1	1	2	67	23	4	0.5796826323494315	False	stim\morph\3&4 60.jpg	2019-01-10 15:26:19
LookAtMe	32	2	1	1	2	68	26	5	0.5045671323314309	True	stim\3 M078C + M057C.jpg	2019-01-10 15:26:29
LookAtMe	32	2	1	1	2	69	32	1	0.6955666970461607	False	stim\morph\5&6 80.jpg	2019-01-10 15:26:39
LookAtMe	32	2	1	1	2	70	22		-1	False	stim\morph\3&4 80.jpg	2019-01-10 15:26:48
LookAtMe	32	2	1	1	2	71	36	1	0.6255008820444345	False	stim\5 F053C + F048C.jpg	2019-01-10 15:26:56
LookAtMe	32	2	1	1	2	72	34	4	0.4167736335657537	False	stim\morph\5&6 40.jpg	2019-01-10 15:27:06
LookAtMe	32	2	1	1	2	73	31	3	0.6074270578101277	False	stim\6 F053C.jpg	2019-01-10 15:27:15
LookAtMe	32	2	1	1	2	74	21	1	0.6853231005370617	False	stim\4 M078C.jpg	2019-01-10 15:27:24
LookAtMe	32	2	1	1	2	75	24	5	1.8110147807747126	False	stim\morph\3&4 40.jpg	2019-01-10 15:27:33
LookAtMe	32	2	1	1	2	76	33	4	0.3921099188737571	False	stim\morph\5&6 60.jpg	2019-01-10 15:27:42
LookAtMe	32	2	1	1	2	77	24	5	0.5206440375186503	False	stim\morph\3&4 40.jpg	2019-01-10 15:27:51
LookAtMe	32	2	1	1	2	78	33	4	1.1227581989951432	False	stim\morph\5&6 60.jpg	2019-01-10 15:28:00
LookAtMe	32	2	1	1	2	79	32	3	0.2790971379727125	False	stim\morph\5&6 80.jpg	2019-01-10 15:28:10
LookAtMe	32	2	1	1	2	80	25	5	0.3417987525463104	False	stim\morph\3&4 20.jpg	2019-01-10 15:28:18
LookAtMe	32	2	1	1	2	81	26	5	0.5439111716113985	True	stim\3 M078C + M057C.jpg	2019-01-10 15:28:27
LookAtMe	32	2	1	1	2	82	23	5	0.5335461855866015	False	stim\morph\3&4 60.jpg	2019-01-10 15:28:36
LookAtMe	32	2	1	1	2	83	34	3	0.49323163041844964	False	stim\morph\5&6 40.jpg	2019-01-10 15:28:45
LookAtMe	32	2	1	1	2	84	36	4	0.3822950921021402	False	stim\5 F053C + F048C.jpg	2019-01-10 15:28:55
LookAtMe	32	2	1	1	2	85	31	2	0.48479746002703905	False	stim\6 F053C.jpg	2019-01-10 15:29:04
LookAtMe	32	2	1	1	2	86	22	5	0.5547037250362337	False	stim\morph\3&4 80.jpg	2019-01-10 15:29:14
LookAtMe	32	2	1	1	2	87	36	1	0.5293525368906558	True	stim\5 F053C + F048C.jpg	2019-01-10 15:29:24
LookAtMe	32	2	1	1	2	88	26	1	0.4318821271881461	False	stim\3 M078C + M057C.jpg	2019-01-10 15:29:33
LookAtMe	32	2	1	1	2	89	35	2	1.5709152412600815	False	stim\morph\5&6 20.jpg	2019-01-10 15:29:43
LookAtMe	32	2	1	1	2	90	21	5	0.8011296442709863	False	stim\4 M078C.jpg	2019-01-10 15:29:52
LookAtMe	32	2	1	1	2	91	35	4	0.2946428139694035	False	stim\morph\5&6 20.jpg	2019-01-10 15:30:02
LookAtMe	32	2	1	1	2	92	21	5	0.6017557014711201	False	stim\4 M078C.jpg	2019-01-10 15:30:11
LookAtMe	32	2	1	1	2	93	36	4	0.9834678834304214	False	stim\5 F053C + F048C.jpg	2019-01-10 15:30:20
LookAtMe	32	2	1	1	2	94	32	1	0.39458578499034047	False	stim\morph\5&6 80.jpg	2019-01-10 15:30:29
LookAtMe	32	2	1	1	2	95	31	4	0.42352187167853117	False	stim\6 F053C.jpg	2019-01-10 15:30:39
LookAtMe	32	2	1	1	2	96	36	3	0.29637111304327846	True	stim\5 F053C + F048C.jpg	2019-01-10 15:30:48
LookAtMe	32	2	1	1	2	97	25	1	0.6701944754458964	False	stim\morph\3&4 20.jpg	2019-01-10 15:30:57
LookAtMe	32	2	1	1	2	98	34	3	0.45460511092096567	False	stim\morph\5&6 40.jpg	2019-01-10 15:31:06
LookAtMe	32	2	1	1	2	99	26	5	0.7220242130570114	False	stim\3 M078C + M057C.jpg	2019-01-10 15:31:15
LookAtMe	32	2	1	1	2	100	33	4	0.8871218292042613	False	stim\morph\5&6 60.jpg	2019-01-10 15:31:25
LookAtMe	32	2	1	1	2	101	26	5	1.5666639027185738	True	stim\3 M078C + M057C.jpg	2019-01-10 15:31:34
LookAtMe	32	2	1	1	2	102	22	5	0.7718837740831077	False	stim\morph\3&4 80.jpg	2019-01-10 15:31:44
LookAtMe	32	2	1	1	2	103	23	5	0.5583928865380585	False	stim\morph\3&4 60.jpg	2019-01-10 15:31:53
LookAtMe	32	2	1	1	2	104	24	4	0.3445714828558266	False	stim\morph\3&4 40.jpg	2019-01-10 15:32:01
LookAtMe	32	2	1	1	2	105	34	1	0.36799486074596643	False	stim\morph\5&6 40.jpg	2019-01-10 15:32:10
LookAtMe	32	2	1	1	2	106	36	1	0.7482533724978566	False	stim\5 F053C + F048C.jpg	2019-01-10 15:32:19
LookAtMe	32	2	1	1	2	107	32	1	0.6176225794479251	False	stim\morph\5&6 80.jpg	2019-01-10 15:32:28
LookAtMe	32	2	1	1	2	108	26	5	0.7569612707011402	True	stim\3 M078C + M057C.jpg	2019-01-10 15:32:38
LookAtMe	32	2	1	1	2	109	33	2	0.5951021113432944	False	stim\morph\5&6 60.jpg	2019-01-10 15:32:46
LookAtMe	32	2	1	1	2	110	35	1	0.5433015199378133	False	stim\morph\5&6 20.jpg	2019-01-10 15:32:56
LookAtMe	32	2	1	1	2	111	21	4	0.6378708994016051	False	stim\4 M078C.jpg	2019-01-10 15:33:06
LookAtMe	32	2	1	1	2	112	26	2	0.8018342447467148	False	stim\3 M078C + M057C.jpg	2019-01-10 15:33:15
LookAtMe	32	2	1	1	2	113	31	1	0.9454882745631039	False	stim\6 F053C.jpg	2019-01-10 15:33:24
LookAtMe	32	2	1	1	2	114	23		-1	False	stim\morph\3&4 60.jpg	2019-01-10 15:33:32
LookAtMe	32	2	1	1	2	115	25	5	0.5055577792227268	False	stim\morph\3&4 20.jpg	2019-01-10 15:33:41
LookAtMe	32	2	1	1	2	116	36	2	0.4762262748554349	True	stim\5 F053C + F048C.jpg	2019-01-10 15:33:51
LookAtMe	32	2	1	1	2	117	24	5	0.4818159034475684	False	stim\morph\3&4 40.jpg	2019-01-10 15:34:00
LookAtMe	32	2	1	1	2	118	22	5	0.754709554836154	False	stim\morph\3&4 80.jpg	2019-01-10 15:34:09
LookAtMe	32	2	1	1	2	119	24	3	0.3786834520287812	False	stim\morph\3&4 40.jpg	2019-01-10 15:34:17
LookAtMe	32	2	1	1	2	120	33	2	0.42657764349132776	False	stim\morph\5&6 60.jpg	2019-01-10 15:34:27
LookAtMe	32	2	1	1	2	121	34	1	0.4711835002526641	False	stim\morph\5&6 40.jpg	2019-01-10 15:34:36
LookAtMe	32	2	1	1	2	122	36	1	0.6337196165695786	False	stim\5 F053C + F048C.jpg	2019-01-10 15:34:45
LookAtMe	32	2	1	1	2	123	22	5	0.8992938371375203	False	stim\morph\3&4 80.jpg	2019-01-10 15:34:55
LookAtMe	32	2	1	1	2	124	26		-1	True	stim\3 M078C + M057C.jpg	2019-01-10 15:35:04
LookAtMe	32	2	1	1	2	125	32	1	0.8793162405490875	False	stim\morph\5&6 80.jpg	2019-01-10 15:35:13
LookAtMe	32	2	1	1	2	126	25	4	0.4689314835704863	False	stim\morph\3&4 20.jpg	2019-01-10 15:35:22
LookAtMe	32	2	1	1	2	127	21	4	0.6698982128873467	False	stim\4 M078C.jpg	2019-01-10 15:35:31
LookAtMe	32	2	1	1	2	128	23	5	0.7199092102237046	False	stim\morph\3&4 60.jpg	2019-01-10 15:35:40
LookAtMe	32	2	1	1	2	129	36	2	0.400719263125211	True	stim\5 F053C + F048C.jpg	2019-01-10 15:35:49
LookAtMe	32	2	1	1	2	130	26	1	0.4659859836101532	False	stim\3 M078C + M057C.jpg	2019-01-10 15:35:59
LookAtMe	32	2	1	1	2	131	35	1	0.8506695055402815	False	stim\morph\5&6 20.jpg	2019-01-10 15:36:07
LookAtMe	32	2	1	1	2	132	31	3	0.5301788272336125	False	stim\6 F053C.jpg	2019-01-10 15:36:17
LookAtMe	32	2	1	1	2	133	26	5	0.8643075027503073	False	stim\3 M078C + M057C.jpg	2019-01-10 15:36:26
LookAtMe	32	2	1	1	2	134	25	4	0.38071041740477085	False	stim\morph\3&4 20.jpg	2019-01-10 15:36:35
LookAtMe	32	2	1	1	2	135	31	1	0.4306553113274276	False	stim\6 F053C.jpg	2019-01-10 15:36:43
LookAtMe	32	2	1	1	2	136	23	5	1.3313811849802732	False	stim\morph\3&4 60.jpg	2019-01-10 15:36:52
LookAtMe	32	2	1	1	2	137	36	5	1.3722750446759164	False	stim\5 F053C + F048C.jpg	2019-01-10 15:37:01
LookAtMe	32	2	1	1	2	138	26	5	0.4715626919642091	True	stim\3 M078C + M057C.jpg	2019-01-10 15:37:10
LookAtMe	32	2	1	1	2	139	22	1	0.5890230182558298	False	stim\morph\3&4 80.jpg	2019-01-10 15:37:19
LookAtMe	32	2	1	1	2	140	21	4	0.32171358773484826	False	stim\4 M078C.jpg	2019-01-10 15:37:28
LookAtMe	32	2	1	1	2	141	24	5	0.5965071055106819	False	stim\morph\3&4 40.jpg	2019-01-10 15:37:37
LookAtMe	32	2	1	1	2	142	33		-1	False	stim\morph\5&6 60.jpg	2019-01-10 15:37:46
LookAtMe	32	2	1	1	2	143	36	5	0.6716724839061499	True	stim\5 F053C + F048C.jpg	2019-01-10 15:37:55
LookAtMe	32	2	1	1	2	144	32	2	0.6282543824054301	False	stim\morph\5&6 80.jpg	2019-01-10 15:38:04
LookAtMe	32	2	1	1	2	145	34	1	0.5141094331629574	False	stim\morph\5&6 40.jpg	2019-01-10 15:38:14
LookAtMe	32	2	1	1	2	146	36	1	0.45673814229667187	True	stim\5 F053C + F048C.jpg	2019-01-10 15:38:23
LookAtMe	32	2	1	1	2	147	35		-1	False	stim\morph\5&6 20.jpg	2019-01-10 15:38:32
LookAtMe	32	2	1	1	2	148	22	5	0.5436957352794707	False	stim\morph\3&4 80.jpg	2019-01-10 15:38:41
LookAtMe	32	2	1	1	2	149	33	4	0.8629061141982675	False	stim\morph\5&6 60.jpg	2019-01-10 15:38:49
LookAtMe	32	2	1	1	2	150	24	5	0.869803084526211	False	stim\morph\3&4 40.jpg	2019-01-10 15:38:58
LookAtMe	32	2	1	1	2	151	26	5	0.7129353196360171	True	stim\3 M078C + M057C.jpg	2019-01-10 15:39:06
LookAtMe	32	2	1	1	2	152	32	1	0.4665998420678079	False	stim\morph\5&6 80.jpg	2019-01-10 15:39:15
LookAtMe	32	2	1	1	2	153	35	2	0.9111326248385012	False	stim\morph\5&6 20.jpg	2019-01-10 15:39:23
LookAtMe	32	2	1	1	2	154	26	5	0.7279061987064779	False	stim\3 M078C + M057C.jpg	2019-01-10 15:39:32
LookAtMe	32	2	1	1	2	155	23	4	0.8067237799987197	False	stim\morph\3&4 60.jpg	2019-01-10 15:39:42
LookAtMe	32	2	1	1	2	156	34	1	0.5126073877327144	False	stim\morph\5&6 40.jpg	2019-01-10 15:39:50
LookAtMe	32	2	1	1	2	157	25	1	0.4677040665410459	False	stim\morph\3&4 20.jpg	2019-01-10 15:39:59
LookAtMe	32	2	1	1	2	158	31	3	1.4047269215807319	False	stim\6 F053C.jpg	2019-01-10 15:40:07
LookAtMe	32	2	1	1	2	159	21	4	0.378786813467741	False	stim\4 M078C.jpg	2019-01-10 15:40:16
LookAtMe	32	2	1	1	2	160	36	4	0.3939085276797414	False	stim\5 F053C + F048C.jpg	2019-01-10 15:40:26
