expName	subject	pairs	block	trial	condition	rating	rt	correct	picName	timestamp
Discrimination_LookAtMe	29	2	1	1	4	3	1.1475445055402815	False	stim\6 F053C.jpg	2019-01-10 09:13:58
Discrimination_LookAtMe	29	2	1	2	1	1	0.48068403638899326	True	stim\3 M078C + M057C.jpg	2019-01-10 09:14:08
Discrimination_LookAtMe	29	2	1	3	2	2	0.41981107695028186	True	stim\4 M078C.jpg	2019-01-10 09:14:18
Discrimination_LookAtMe	29	2	1	4	3	3	0.46085667377337813	True	stim\5 F053C + F048C.jpg	2019-01-10 09:14:27
Discrimination_LookAtMe	29	2	1	5	2	1	0.4748266893438995	False	stim\4 M078C.jpg	2019-01-10 09:14:37
Discrimination_LookAtMe	29	2	1	6	1	1	0.3287355531938374	True	stim\3 M078C + M057C.jpg	2019-01-10 09:14:46
Discrimination_LookAtMe	29	2	1	7	4	4	0.4148776731453836	True	stim\6 F053C.jpg	2019-01-10 09:14:56
Discrimination_LookAtMe	29	2	1	8	3	3	0.396009408403188	True	stim\5 F053C + F048C.jpg	2019-01-10 09:15:05
Discrimination_LookAtMe	29	2	1	9	2	2	0.37931413715705276	True	stim\4 M078C.jpg	2019-01-10 09:15:14
Discrimination_LookAtMe	29	2	1	10	1	1	0.5063741537742317	True	stim\3 M078C + M057C.jpg	2019-01-10 09:15:24
Discrimination_LookAtMe	29	2	1	11	4	4	0.2833250402472913	True	stim\6 F053C.jpg	2019-01-10 09:15:33
Discrimination_LookAtMe	29	2	1	12	3	3	0.3102293540723622	True	stim\5 F053C + F048C.jpg	2019-01-10 09:15:43
Discrimination_LookAtMe	29	2	1	13	4	4	0.3264691140502691	True	stim\6 F053C.jpg	2019-01-10 09:15:52
Discrimination_LookAtMe	29	2	1	14	3	3	0.3407233734615147	True	stim\5 F053C + F048C.jpg	2019-01-10 09:16:02
Discrimination_LookAtMe	29	2	1	15	2	2	0.3640578123740852	True	stim\4 M078C.jpg	2019-01-10 09:16:11
Discrimination_LookAtMe	29	2	1	16	1	1	0.41312293242663145	True	stim\3 M078C + M057C.jpg	2019-01-10 09:16:21
Discrimination_LookAtMe	29	2	1	17	4	4	0.37762519950047135	True	stim\6 F053C.jpg	2019-01-10 09:16:30
Discrimination_LookAtMe	29	2	1	18	1	1	0.4711489463225007	True	stim\3 M078C + M057C.jpg	2019-01-10 09:16:40
Discrimination_LookAtMe	29	2	1	19	2	2	0.3450275952927768	True	stim\4 M078C.jpg	2019-01-10 09:16:49
Discrimination_LookAtMe	29	2	1	20	3	3	0.3876275192014873	True	stim\5 F053C + F048C.jpg	2019-01-10 09:16:58
