expName	subject	pairs	block	trial	condition	rating	rt	correct	picName	timestamp
Discrimination_LookAtMe1.2	50	1	1	1	3	3	2.674623992294073	True	stim\7 F080C.jpg	2019-03-19 09:09:31
Discrimination_LookAtMe1.2	50	1	1	2	4	4	0.6268572006374598	True	stim\8 F080C + F101C.jpg	2019-03-19 09:09:41
Discrimination_LookAtMe1.2	50	1	1	3	1	1	0.7313474733382463	True	stim\1 M024C.jpg	2019-03-19 09:09:50
Discrimination_LookAtMe1.2	50	1	1	4	2	2	0.5772368125617504	True	stim\2 M024C + M010C.jpg	2019-03-19 09:10:00
Discrimination_LookAtMe1.2	50	1	1	5	1	1	0.7787534017115831	True	stim\1 M024C.jpg	2019-03-19 09:10:10
Discrimination_LookAtMe1.2	50	1	1	6	3	3	0.6749088373035192	True	stim\7 F080C.jpg	2019-03-19 09:10:20
Discrimination_LookAtMe1.2	50	1	1	7	2	2	0.47260772436857224	True	stim\2 M024C + M010C.jpg	2019-03-19 09:10:29
Discrimination_LookAtMe1.2	50	1	1	8	4	4	0.5731438212096691	True	stim\8 F080C + F101C.jpg	2019-03-19 09:10:39
Discrimination_LookAtMe1.2	50	1	1	9	1	1	0.4247589036822319	True	stim\1 M024C.jpg	2019-03-19 09:10:48
Discrimination_LookAtMe1.2	50	1	1	10	3	3	0.5448056682944298	True	stim\7 F080C.jpg	2019-03-19 09:10:58
Discrimination_LookAtMe1.2	50	1	1	11	2	2	0.4051079172641039	True	stim\2 M024C + M010C.jpg	2019-03-19 09:11:08
Discrimination_LookAtMe1.2	50	1	1	12	4	4	1.3923836462199688	True	stim\8 F080C + F101C.jpg	2019-03-19 09:11:18
Discrimination_LookAtMe1.2	50	1	1	13	1	1	0.3722825553268194	True	stim\1 M024C.jpg	2019-03-19 09:11:27
Discrimination_LookAtMe1.2	50	1	1	14	2	2	0.37315511889755726	True	stim\2 M024C + M010C.jpg	2019-03-19 09:11:37
Discrimination_LookAtMe1.2	50	1	1	15	3	4	0.7731150966137648	False	stim\7 F080C.jpg	2019-03-19 09:11:47
Discrimination_LookAtMe1.2	50	1	1	16	4	4	0.6024717204272747	True	stim\8 F080C + F101C.jpg	2019-03-19 09:11:56
Discrimination_LookAtMe1.2	50	1	1	17	4	4	0.6365557443350554	True	stim\8 F080C + F101C.jpg	2019-03-19 09:12:06
Discrimination_LookAtMe1.2	50	1	1	18	1	1	0.5209823660552502	True	stim\1 M024C.jpg	2019-03-19 09:12:16
Discrimination_LookAtMe1.2	50	1	1	19	3	3	0.561993109062314	True	stim\7 F080C.jpg	2019-03-19 09:12:25
Discrimination_LookAtMe1.2	50	1	1	20	2	2	0.6699201464653015	True	stim\2 M024C + M010C.jpg	2019-03-19 09:12:35
