expName	subject	pairs	block	trial	condition	rating	rt	correct	picName	timestamp
Discrimination_LookAtMe1.2	42	2	1	1	3	3	2.1444487711414695	True	stim\5 F053C + F048C.jpg	2019-02-19 10:07:23
Discrimination_LookAtMe1.2	42	2	1	2	2	3	0.29060991667211056	False	stim\4 M078C.jpg	2019-02-19 10:07:32
Discrimination_LookAtMe1.2	42	2	1	3	1	1	0.29874632228165865	True	stim\3 M078C + M057C.jpg	2019-02-19 10:07:41
Discrimination_LookAtMe1.2	42	2	1	4	4	4	0.3207238418981433	True	stim\6 F053C.jpg	2019-02-19 10:07:51
Discrimination_LookAtMe1.2	42	2	1	5	3	3	0.5371818635612726	True	stim\5 F053C + F048C.jpg	2019-02-19 10:08:00
Discrimination_LookAtMe1.2	42	2	1	6	2	2	0.5094037856906652	True	stim\4 M078C.jpg	2019-02-19 10:08:10
Discrimination_LookAtMe1.2	42	2	1	7	4	4	0.3865530416369438	True	stim\6 F053C.jpg	2019-02-19 10:08:19
Discrimination_LookAtMe1.2	42	2	1	8	1	1	0.27409612853080034	True	stim\3 M078C + M057C.jpg	2019-02-19 10:08:29
Discrimination_LookAtMe1.2	42	2	1	9	3	3	0.2438875548541546	True	stim\5 F053C + F048C.jpg	2019-02-19 10:08:38
Discrimination_LookAtMe1.2	42	2	1	10	4	4	0.3212361419573426	True	stim\6 F053C.jpg	2019-02-19 10:08:47
Discrimination_LookAtMe1.2	42	2	1	11	2	2	0.30722225829958916	True	stim\4 M078C.jpg	2019-02-19 10:08:57
Discrimination_LookAtMe1.2	42	2	1	12	1	1	0.3424414563924074	True	stim\3 M078C + M057C.jpg	2019-02-19 10:09:06
Discrimination_LookAtMe1.2	42	2	1	13	1	1	0.31682345177978277	True	stim\3 M078C + M057C.jpg	2019-02-19 10:09:16
Discrimination_LookAtMe1.2	42	2	1	14	3	3	0.3249499425292015	True	stim\5 F053C + F048C.jpg	2019-02-19 10:09:25
Discrimination_LookAtMe1.2	42	2	1	15	4	4	0.3639529487118125	True	stim\6 F053C.jpg	2019-02-19 10:09:34
Discrimination_LookAtMe1.2	42	2	1	16	2	2	0.3070657141506672	True	stim\4 M078C.jpg	2019-02-19 10:09:44
Discrimination_LookAtMe1.2	42	2	1	17	2	2	0.3779884660616517	True	stim\4 M078C.jpg	2019-02-19 10:09:53
Discrimination_LookAtMe1.2	42	2	1	18	1	1	0.30008280929178	True	stim\3 M078C + M057C.jpg	2019-02-19 10:10:03
Discrimination_LookAtMe1.2	42	2	1	19	4	3	0.37762459833174944	False	stim\6 F053C.jpg	2019-02-19 10:10:12
Discrimination_LookAtMe1.2	42	2	1	20	3	3	0.2964023621752858	True	stim\5 F053C + F048C.jpg	2019-02-19 10:10:21
