expName	subject	pairs	block	trial	condition	rating	rt	correct	picName	timestamp
Discrimination_LookAtMe1.2	49	1	1	1	1	2	3.067049704492092	False	stim\1 M024C.jpg	2019-03-18 11:12:32
Discrimination_LookAtMe1.2	49	1	1	2	4	4	0.8179021347314119	True	stim\8 F080C + F101C.jpg	2019-03-18 11:12:42
Discrimination_LookAtMe1.2	49	1	1	3	2	2	1.1742757502943277	True	stim\2 M024C + M010C.jpg	2019-03-18 11:12:52
Discrimination_LookAtMe1.2	49	1	1	4	3	4	1.5434159990400076	False	stim\7 F080C.jpg	2019-03-18 11:13:03
Discrimination_LookAtMe1.2	49	1	1	5	2	2	2.990662319585681	True	stim\2 M024C + M010C.jpg	2019-03-18 11:13:15
Discrimination_LookAtMe1.2	49	1	1	6	1	1	0.7132529150694609	True	stim\1 M024C.jpg	2019-03-18 11:13:25
Discrimination_LookAtMe1.2	49	1	1	7	3	4	0.9996604695916176	False	stim\7 F080C.jpg	2019-03-18 11:13:35
Discrimination_LookAtMe1.2	49	1	1	8	4	4	1.056921187788248	True	stim\8 F080C + F101C.jpg	2019-03-18 11:13:45
Discrimination_LookAtMe1.2	49	1	1	9	2	1	0.6588469557464123	False	stim\2 M024C + M010C.jpg	2019-03-18 11:13:55
Discrimination_LookAtMe1.2	49	1	1	10	4	4	1.4963321723043919	True	stim\8 F080C + F101C.jpg	2019-03-18 11:14:05
Discrimination_LookAtMe1.2	49	1	1	11	3	4	4.912039440125227	False	stim\7 F080C.jpg	2019-03-18 11:14:19
Discrimination_LookAtMe1.2	49	1	1	12	1	2	1.8263131715357304	False	stim\1 M024C.jpg	2019-03-18 11:14:30
Discrimination_LookAtMe1.2	49	1	1	13	3	4	0.8177353758364916	False	stim\7 F080C.jpg	2019-03-18 11:14:40
Discrimination_LookAtMe1.2	49	1	1	14	2	1	1.9541862569749355	False	stim\2 M024C + M010C.jpg	2019-03-18 11:14:51
Discrimination_LookAtMe1.2	49	1	1	15	1	2	1.1958425287157297	False	stim\1 M024C.jpg	2019-03-18 11:15:01
Discrimination_LookAtMe1.2	49	1	1	16	4	4	0.7467008493840694	True	stim\8 F080C + F101C.jpg	2019-03-18 11:15:11
Discrimination_LookAtMe1.2	49	1	1	17	3	3	1.7511405814439058	True	stim\7 F080C.jpg	2019-03-18 11:15:22
Discrimination_LookAtMe1.2	49	1	1	18	4	4	0.9086125902831554	True	stim\8 F080C + F101C.jpg	2019-03-18 11:15:32
Discrimination_LookAtMe1.2	49	1	1	19	1	2	1.1576489862054586	False	stim\1 M024C.jpg	2019-03-18 11:15:42
Discrimination_LookAtMe1.2	49	1	1	20	2	2	0.20020864717662334	True	stim\2 M024C + M010C.jpg	2019-03-18 11:15:51
Discrimination_LookAtMe1.2	49	1	1	1	3	3	0.7869751397520304	True	stim\7 F080C.jpg	2019-03-18 11:16:56
Discrimination_LookAtMe1.2	49	1	1	2	1	1	0.5963145047426224	True	stim\1 M024C.jpg	2019-03-18 11:17:06
Discrimination_LookAtMe1.2	49	1	1	3	4	4	0.6347508262842894	True	stim\8 F080C + F101C.jpg	2019-03-18 11:17:15
Discrimination_LookAtMe1.2	49	1	1	4	2	2	0.9098997991532087	True	stim\2 M024C + M010C.jpg	2019-03-18 11:17:25
Discrimination_LookAtMe1.2	49	1	1	5	4	4	0.736118022352457	True	stim\8 F080C + F101C.jpg	2019-03-18 11:17:35
Discrimination_LookAtMe1.2	49	1	1	6	2	2	1.09637519903481	True	stim\2 M024C + M010C.jpg	2019-03-18 11:17:45
Discrimination_LookAtMe1.2	49	1	1	7	1	1	1.0539690777659416	True	stim\1 M024C.jpg	2019-03-18 11:17:55
Discrimination_LookAtMe1.2	49	1	1	8	3	3	0.9919933974742889	True	stim\7 F080C.jpg	2019-03-18 11:18:05
Discrimination_LookAtMe1.2	49	1	1	9	4	4	1.397424016147852	True	stim\8 F080C + F101C.jpg	2019-03-18 11:18:16
Discrimination_LookAtMe1.2	49	1	1	10	1	1	0.6197625212371349	True	stim\1 M024C.jpg	2019-03-18 11:18:26
Discrimination_LookAtMe1.2	49	1	1	11	3	3	1.0041939485818148	True	stim\7 F080C.jpg	2019-03-18 11:18:36
Discrimination_LookAtMe1.2	49	1	1	12	2	2	0.9195024948567152	True	stim\2 M024C + M010C.jpg	2019-03-18 11:18:46
Discrimination_LookAtMe1.2	49	1	1	13	1	1	0.5984998177736998	True	stim\1 M024C.jpg	2019-03-18 11:18:55
Discrimination_LookAtMe1.2	49	1	1	14	4	4	0.9765390641987324	True	stim\8 F080C + F101C.jpg	2019-03-18 11:19:05
Discrimination_LookAtMe1.2	49	1	1	15	3	3	0.667824674397707	True	stim\7 F080C.jpg	2019-03-18 11:19:15
Discrimination_LookAtMe1.2	49	1	1	16	2	2	0.5929675791412592	True	stim\2 M024C + M010C.jpg	2019-03-18 11:19:25
Discrimination_LookAtMe1.2	49	1	1	17	1	1	0.5748186372220516	True	stim\1 M024C.jpg	2019-03-18 11:19:34
Discrimination_LookAtMe1.2	49	1	1	18	2	2	0.6421625018119812	True	stim\2 M024C + M010C.jpg	2019-03-18 11:19:44
Discrimination_LookAtMe1.2	49	1	1	19	3	3	0.534958690404892	True	stim\7 F080C.jpg	2019-03-18 11:19:54
Discrimination_LookAtMe1.2	49	1	1	20	4	4	1.1151962894946337	True	stim\8 F080C + F101C.jpg	2019-03-18 11:20:04
