expName	subject	pairs	block	trial	condition	rating	rt	correct	picName	timestamp
Discrimination_LookAtMe1.2	45	1	1	1	4	3	0.8884778469800949	False	stim\8 F080C + F101C.jpg	2019-02-21 09:12:57
Discrimination_LookAtMe1.2	45	1	1	2	3	3	0.7376209683716297	True	stim\7 F080C.jpg	2019-02-21 09:13:07
Discrimination_LookAtMe1.2	45	1	1	3	2	1	0.6445557381957769	False	stim\2 M024C + M010C.jpg	2019-02-21 09:13:16
Discrimination_LookAtMe1.2	45	1	1	4	1	1	0.742661340162158	True	stim\1 M024C.jpg	2019-02-21 09:13:26
Discrimination_LookAtMe1.2	45	1	1	5	1	2	0.46052796114236116	False	stim\1 M024C.jpg	2019-02-21 09:13:36
Discrimination_LookAtMe1.2	45	1	1	6	3	4	0.5221535954624414	False	stim\7 F080C.jpg	2019-02-21 09:13:45
Discrimination_LookAtMe1.2	45	1	1	7	2	1	0.5565876672044396	False	stim\2 M024C + M010C.jpg	2019-02-21 09:13:55
Discrimination_LookAtMe1.2	45	1	1	8	4	4	0.6029443573206663	True	stim\8 F080C + F101C.jpg	2019-02-21 09:14:05
Discrimination_LookAtMe1.2	45	1	1	9	1	1	0.46422343142330647	True	stim\1 M024C.jpg	2019-02-21 09:14:14
Discrimination_LookAtMe1.2	45	1	1	10	3	3	0.503510681912303	True	stim\7 F080C.jpg	2019-02-21 09:14:24
Discrimination_LookAtMe1.2	45	1	1	11	4	4	0.6192117612808943	True	stim\8 F080C + F101C.jpg	2019-02-21 09:14:34
Discrimination_LookAtMe1.2	45	1	1	12	2	2	0.5512188840657473	True	stim\2 M024C + M010C.jpg	2019-02-21 09:14:43
Discrimination_LookAtMe1.2	45	1	1	13	1	1	0.5761440061032772	True	stim\1 M024C.jpg	2019-02-21 09:14:53
Discrimination_LookAtMe1.2	45	1	1	14	4	4	0.6471307594329119	True	stim\8 F080C + F101C.jpg	2019-02-21 09:15:03
Discrimination_LookAtMe1.2	45	1	1	15	3	3	0.47436937503516674	True	stim\7 F080C.jpg	2019-02-21 09:15:12
Discrimination_LookAtMe1.2	45	1	1	16	2	2	0.5381800225004554	True	stim\2 M024C + M010C.jpg	2019-02-21 09:15:22
Discrimination_LookAtMe1.2	45	1	1	17	2	1	1.312261126935482	False	stim\2 M024C + M010C.jpg	2019-02-21 09:15:32
Discrimination_LookAtMe1.2	45	1	1	18	3	3	0.4372452022507787	True	stim\7 F080C.jpg	2019-02-21 09:15:42
Discrimination_LookAtMe1.2	45	1	1	19	4	4	0.6845929604023695	True	stim\8 F080C + F101C.jpg	2019-02-21 09:15:51
Discrimination_LookAtMe1.2	45	1	1	20	1	2	0.48684215266257524	False	stim\1 M024C.jpg	2019-02-21 09:16:01
Discrimination_LookAtMe1.2	45	1	1	1	3	3	0.5687200129032135	True	stim\7 F080C.jpg	2019-02-21 09:16:58
Discrimination_LookAtMe1.2	45	1	1	2	1	1	0.48516463302075863	True	stim\1 M024C.jpg	2019-02-21 09:17:08
Discrimination_LookAtMe1.2	45	1	1	3	4	4	0.4337825942784548	True	stim\8 F080C + F101C.jpg	2019-02-21 09:17:17
Discrimination_LookAtMe1.2	45	1	1	4	2	2	0.3720761341974139	True	stim\2 M024C + M010C.jpg	2019-02-21 09:17:27
Discrimination_LookAtMe1.2	45	1	1	5	1	1	0.35519276838749647	True	stim\1 M024C.jpg	2019-02-21 09:17:36
Discrimination_LookAtMe1.2	45	1	1	6	3	3	0.42110880371183157	True	stim\7 F080C.jpg	2019-02-21 09:17:45
Discrimination_LookAtMe1.2	45	1	1	7	2	2	0.6170754246413708	True	stim\2 M024C + M010C.jpg	2019-02-21 09:17:55
Discrimination_LookAtMe1.2	45	1	1	8	4	4	0.4682938875630498	True	stim\8 F080C + F101C.jpg	2019-02-21 09:18:05
Discrimination_LookAtMe1.2	45	1	1	9	4	4	0.466026246547699	True	stim\8 F080C + F101C.jpg	2019-02-21 09:18:14
Discrimination_LookAtMe1.2	45	1	1	10	3	3	0.43656674213707447	True	stim\7 F080C.jpg	2019-02-21 09:18:24
Discrimination_LookAtMe1.2	45	1	1	11	2	2	0.44229909498244524	True	stim\2 M024C + M010C.jpg	2019-02-21 09:18:33
Discrimination_LookAtMe1.2	45	1	1	12	1	1	0.4934912361204624	True	stim\1 M024C.jpg	2019-02-21 09:18:43
Discrimination_LookAtMe1.2	45	1	1	13	4	4	0.7233988596126437	True	stim\8 F080C + F101C.jpg	2019-02-21 09:18:53
Discrimination_LookAtMe1.2	45	1	1	14	2	2	0.5975797809660435	True	stim\2 M024C + M010C.jpg	2019-02-21 09:19:02
Discrimination_LookAtMe1.2	45	1	1	15	1	1	0.48554773069918156	True	stim\1 M024C.jpg	2019-02-21 09:19:12
Discrimination_LookAtMe1.2	45	1	1	16	3	3	0.4643207835033536	True	stim\7 F080C.jpg	2019-02-21 09:19:21
Discrimination_LookAtMe1.2	45	1	1	17	1	1	0.5162734128534794	True	stim\1 M024C.jpg	2019-02-21 09:19:31
Discrimination_LookAtMe1.2	45	1	1	18	2	2	0.4627027567476034	True	stim\2 M024C + M010C.jpg	2019-02-21 09:19:40
Discrimination_LookAtMe1.2	45	1	1	19	4	4	0.6518953004851937	True	stim\8 F080C + F101C.jpg	2019-02-21 09:19:50
Discrimination_LookAtMe1.2	45	1	1	20	3	3	0.4947790466248989	True	stim\7 F080C.jpg	2019-02-21 09:20:00
