expName	subject	pairs	cs1	cs2	block	trial	condition	rating	rt	shock	picName	timestamp
LookAtMe	25	1	1	1	1	1	41	1	0.8205916360020638	False	stim\8 F080C + F101C.jpg	2019-01-08 18:02:07
LookAtMe	25	1	1	1	1	2	46	1	0.7175159729085863	False	stim\7 F080C.jpg	2019-01-08 18:02:16
LookAtMe	25	1	1	1	1	3	16	1	0.676450845785439	False	stim\1 M024C.jpg	2019-01-08 18:02:25
LookAtMe	25	1	1	1	1	4	11	1	0.6724597131833434	False	stim\2 M024C + M010C.jpg	2019-01-08 18:02:35
LookAtMe	25	1	1	1	1	5	41	1	0.6711349445395172	False	stim\8 F080C + F101C.jpg	2019-01-08 18:02:44
LookAtMe	25	1	1	1	1	6	11	1	0.5984048694372177	False	stim\2 M024C + M010C.jpg	2019-01-08 18:02:52
LookAtMe	25	1	1	1	1	7	16	1	0.9806657074950635	False	stim\1 M024C.jpg	2019-01-08 18:03:02
LookAtMe	25	1	1	1	1	8	46	1	0.7849022028967738	False	stim\7 F080C.jpg	2019-01-08 18:03:11
LookAtMe	25	1	1	1	1	9	11	1	1.818320089019835	False	stim\2 M024C + M010C.jpg	2019-01-08 18:03:20
LookAtMe	25	1	1	1	1	10	16	1	1.0453609358519316	False	stim\1 M024C.jpg	2019-01-08 18:03:29
LookAtMe	25	1	1	1	1	11	46		-1	False	stim\7 F080C.jpg	2019-01-08 18:03:39
LookAtMe	25	1	1	1	1	12	41		-1	False	stim\8 F080C + F101C.jpg	2019-01-08 18:03:48
LookAtMe	25	1	1	1	1	13	16	1	0.768921447917819	False	stim\1 M024C.jpg	2019-01-08 18:03:57
LookAtMe	25	1	1	1	1	14	41		-1	False	stim\8 F080C + F101C.jpg	2019-01-08 18:04:07
LookAtMe	25	1	1	1	1	15	46	1	0.8561028903350234	False	stim\7 F080C.jpg	2019-01-08 18:04:16
LookAtMe	25	1	1	1	1	16	11	1	0.9869145657867193	False	stim\2 M024C + M010C.jpg	2019-01-08 18:04:25
LookAtMe	25	1	1	1	1	17	16	1	1.2214809646829963	True	stim\1 M024C.jpg	2019-01-08 18:04:33
LookAtMe	25	1	1	1	1	18	41	1	0.5345200062729418	False	stim\8 F080C + F101C.jpg	2019-01-08 18:04:43
LookAtMe	25	1	1	1	1	19	11	2	0.9787183664739132	False	stim\2 M024C + M010C.jpg	2019-01-08 18:04:51
LookAtMe	25	1	1	1	1	20	46	1	0.4380937269888818	True	stim\7 F080C.jpg	2019-01-08 18:05:01
LookAtMe	25	1	1	1	1	21	41	1	0.8388902111910284	False	stim\8 F080C + F101C.jpg	2019-01-08 18:05:09
LookAtMe	25	1	1	1	1	22	46	2	1.2287853714078665	True	stim\7 F080C.jpg	2019-01-08 18:05:19
LookAtMe	25	1	1	1	1	23	16	2	0.5101985260844231	True	stim\1 M024C.jpg	2019-01-08 18:05:28
LookAtMe	25	1	1	1	1	24	11	1	0.384273081086576	False	stim\2 M024C + M010C.jpg	2019-01-08 18:05:37
LookAtMe	25	1	1	1	1	25	16	4	0.6518850838765502	False	stim\1 M024C.jpg	2019-01-08 18:05:47
