expName	subject	pairs	block	trial	condition	rating	rt	correct	picName	timestamp
Discrimination_LookAtMe	11	1	1	1	4	4	13.706792527344078	True	stim\8 F080C + F101C.jpg	2019-01-02 09:40:50
Discrimination_LookAtMe	11	1	1	2	1	2	0.427166863810271	False	stim\1 M024C.jpg	2019-01-02 09:41:00
Discrimination_LookAtMe	11	1	1	3	3	3	0.28672695253044367	True	stim\7 F080C.jpg	2019-01-02 09:41:09
Discrimination_LookAtMe	11	1	1	4	2	2	0.7603559717535973	True	stim\2 M024C + M010C.jpg	2019-01-02 09:41:19
Discrimination_LookAtMe	11	1	1	5	1	1	0.5864302697591484	True	stim\1 M024C.jpg	2019-01-02 09:41:28
Discrimination_LookAtMe	11	1	1	6	4	4	3.729148338083178	True	stim\8 F080C + F101C.jpg	2019-01-02 09:41:41
Discrimination_LookAtMe	11	1	1	7	2	2	0.6448060292750597	True	stim\2 M024C + M010C.jpg	2019-01-02 09:41:51
Discrimination_LookAtMe	11	1	1	8	3	4	1.1272228709422052	False	stim\7 F080C.jpg	2019-01-02 09:42:01
Discrimination_LookAtMe	11	1	1	9	1	1	0.7205996881239116	True	stim\1 M024C.jpg	2019-01-02 09:42:11
Discrimination_LookAtMe	11	1	1	10	4	4	0.7853219588287175	True	stim\8 F080C + F101C.jpg	2019-01-02 09:42:21
Discrimination_LookAtMe	11	1	1	11	2	1	0.6362579804845154	False	stim\2 M024C + M010C.jpg	2019-01-02 09:42:31
Discrimination_LookAtMe	11	1	1	12	3	4	3.7116625322960317	False	stim\7 F080C.jpg	2019-01-02 09:42:43
Discrimination_LookAtMe	11	1	1	13	2	1	0.6406072722747922	False	stim\2 M024C + M010C.jpg	2019-01-02 09:42:53
Discrimination_LookAtMe	11	1	1	14	1	2	1.1974512399174273	False	stim\1 M024C.jpg	2019-01-02 09:43:03
Discrimination_LookAtMe	11	1	1	15	3	4	3.0453873770311475	False	stim\7 F080C.jpg	2019-01-02 09:43:16
Discrimination_LookAtMe	11	1	1	16	4	4	0.6401361366733909	True	stim\8 F080C + F101C.jpg	2019-01-02 09:43:25
Discrimination_LookAtMe	11	1	1	17	4	4	0.5374264447018504	True	stim\8 F080C + F101C.jpg	2019-01-02 09:43:35
Discrimination_LookAtMe	11	1	1	18	2	1	0.7801695130765438	False	stim\2 M024C + M010C.jpg	2019-01-02 09:43:45
Discrimination_LookAtMe	11	1	1	19	3	3	0.5676578544080257	True	stim\7 F080C.jpg	2019-01-02 09:43:54
Discrimination_LookAtMe	11	1	1	20	1	1	0.825063519179821	True	stim\1 M024C.jpg	2019-01-02 09:44:04
Discrimination_LookAtMe	11	1	1	1	4	4	0.7530149077065289	True	stim\8 F080C + F101C.jpg	2019-01-02 09:45:20
Discrimination_LookAtMe	11	1	1	2	2	1	2.2281489772722125	False	stim\2 M024C + M010C.jpg	2019-01-02 09:45:32
Discrimination_LookAtMe	11	1	1	3	1	1	0.8792684655636549	True	stim\1 M024C.jpg	2019-01-02 09:45:42
Discrimination_LookAtMe	11	1	1	4	3	3	1.0787562858313322	True	stim\7 F080C.jpg	2019-01-02 09:45:52
Discrimination_LookAtMe	11	1	1	5	1	1	0.793877218849957	True	stim\1 M024C.jpg	2019-01-02 09:46:02
Discrimination_LookAtMe	11	1	1	6	3	4	1.037023515906185	False	stim\7 F080C.jpg	2019-01-02 09:46:12
Discrimination_LookAtMe	11	1	1	7	2	1	2.0857139509171247	False	stim\2 M024C + M010C.jpg	2019-01-02 09:46:23
Discrimination_LookAtMe	11	1	1	8	4	4	0.6907751141116023	True	stim\8 F080C + F101C.jpg	2019-01-02 09:46:33
Discrimination_LookAtMe	11	1	1	9	2	2	1.694812218658626	True	stim\2 M024C + M010C.jpg	2019-01-02 09:46:44
Discrimination_LookAtMe	11	1	1	10	3	4	0.5817065932787955	False	stim\7 F080C.jpg	2019-01-02 09:46:53
Discrimination_LookAtMe	11	1	1	11	4	4	0.6797178476117551	True	stim\8 F080C + F101C.jpg	2019-01-02 09:47:03
Discrimination_LookAtMe	11	1	1	12	1	1	0.8290402293205261	True	stim\1 M024C.jpg	2019-01-02 09:47:13
Discrimination_LookAtMe	11	1	1	13	4	4	0.4132244917564094	True	stim\8 F080C + F101C.jpg	2019-01-02 09:47:22
Discrimination_LookAtMe	11	1	1	14	2	2	0.4283726466819644	True	stim\2 M024C + M010C.jpg	2019-01-02 09:47:32
Discrimination_LookAtMe	11	1	1	15	1	1	1.610353928990662	True	stim\1 M024C.jpg	2019-01-02 09:47:43
Discrimination_LookAtMe	11	1	1	16	3	3	0.6320475055836141	True	stim\7 F080C.jpg	2019-01-02 09:47:52
Discrimination_LookAtMe	11	1	1	17	3	3	0.7034471030347049	True	stim\7 F080C.jpg	2019-01-02 09:48:02
Discrimination_LookAtMe	11	1	1	18	2	2	0.45707677118480206	True	stim\2 M024C + M010C.jpg	2019-01-02 09:48:12
Discrimination_LookAtMe	11	1	1	19	1	1	0.615039745811373	True	stim\1 M024C.jpg	2019-01-02 09:48:21
Discrimination_LookAtMe	11	1	1	20	4	3	0.5641760174185038	False	stim\8 F080C + F101C.jpg	2019-01-02 09:48:31
