expName	subject	pairs	block	trial	condition	rating	rt	correct	picName	timestamp
Discrimination_LookAtMe	25	1	1	1	1	2	1.5225147590972483	False	stim\1 M024C.jpg	2019-01-08 17:18:14
Discrimination_LookAtMe	25	1	1	2	4	4	12.820089251268655	True	stim\8 F080C + F101C.jpg	2019-01-08 17:18:36
Discrimination_LookAtMe	25	1	1	3	3	3	1.0483259661123157	True	stim\7 F080C.jpg	2019-01-08 17:18:46
Discrimination_LookAtMe	25	1	1	4	2	2	0.8162420433945954	True	stim\2 M024C + M010C.jpg	2019-01-08 17:18:56
Discrimination_LookAtMe	25	1	1	5	2	1	0.756653890479356	False	stim\2 M024C + M010C.jpg	2019-01-08 17:19:05
Discrimination_LookAtMe	25	1	1	6	1	1	1.1491526165045798	True	stim\1 M024C.jpg	2019-01-08 17:19:16
Discrimination_LookAtMe	25	1	1	7	4	4	0.7858718177303672	True	stim\8 F080C + F101C.jpg	2019-01-08 17:19:26
Discrimination_LookAtMe	25	1	1	8	3	3	0.7182467137463391	True	stim\7 F080C.jpg	2019-01-08 17:19:35
Discrimination_LookAtMe	25	1	1	9	2	2	0.6622632904909551	True	stim\2 M024C + M010C.jpg	2019-01-08 17:19:45
Discrimination_LookAtMe	25	1	1	10	1	1	0.5546724763698876	True	stim\1 M024C.jpg	2019-01-08 17:19:55
Discrimination_LookAtMe	25	1	1	11	3	3	1.018666950520128	True	stim\7 F080C.jpg	2019-01-08 17:20:05
Discrimination_LookAtMe	25	1	1	12	4	4	0.7140653845854104	True	stim\8 F080C + F101C.jpg	2019-01-08 17:20:15
Discrimination_LookAtMe	25	1	1	13	2	2	0.8156110579147935	True	stim\2 M024C + M010C.jpg	2019-01-08 17:20:24
Discrimination_LookAtMe	25	1	1	14	3	3	0.7045332994312048	True	stim\7 F080C.jpg	2019-01-08 17:20:34
Discrimination_LookAtMe	25	1	1	15	4	4	0.5643025147728622	True	stim\8 F080C + F101C.jpg	2019-01-08 17:20:44
Discrimination_LookAtMe	25	1	1	16	1	1	0.5306000849232078	True	stim\1 M024C.jpg	2019-01-08 17:20:53
Discrimination_LookAtMe	25	1	1	17	4	4	0.4991643950343132	True	stim\8 F080C + F101C.jpg	2019-01-08 17:21:03
Discrimination_LookAtMe	25	1	1	18	2	2	0.41901032626628876	True	stim\2 M024C + M010C.jpg	2019-01-08 17:21:13
Discrimination_LookAtMe	25	1	1	19	1	1	0.5173644162714481	True	stim\1 M024C.jpg	2019-01-08 17:21:22
Discrimination_LookAtMe	25	1	1	20	3	3	1.5793884731829166	True	stim\7 F080C.jpg	2019-01-08 17:21:33
