expName	subject	pairs	cs1	cs2	block	trial	condition	rating	rt	shock	picName	timestamp
LookAtMe	30	2	1	2	1	1	31	3	0.9646627176553011	False	stim\5 F053C + F048C.jpg	2019-01-10 11:30:59
LookAtMe	30	2	1	2	1	2	36	3	0.7825603461824358	False	stim\6 F053C.jpg	2019-01-10 11:31:09
LookAtMe	30	2	1	2	1	3	26	3	0.7801154279150069	False	stim\3 M078C + M057C.jpg	2019-01-10 11:31:19
LookAtMe	30	2	1	2	1	4	21	3	0.5470390561968088	False	stim\4 M078C.jpg	2019-01-10 11:31:28
LookAtMe	30	2	1	2	1	5	31	3	0.7791893822140992	False	stim\5 F053C + F048C.jpg	2019-01-10 11:31:37
LookAtMe	30	2	1	2	1	6	21	3	0.7432045880705118	False	stim\4 M078C.jpg	2019-01-10 11:31:46
LookAtMe	30	2	1	2	1	7	26	3	0.49786306265741587	False	stim\3 M078C + M057C.jpg	2019-01-10 11:31:54
LookAtMe	30	2	1	2	1	8	36	3	0.5202651461586356	False	stim\6 F053C.jpg	2019-01-10 11:32:03
LookAtMe	30	2	1	2	1	9	21	3	0.47552047250792384	False	stim\4 M078C.jpg	2019-01-10 11:32:12
LookAtMe	30	2	1	2	1	10	26	3	0.42015601554885507	False	stim\3 M078C + M057C.jpg	2019-01-10 11:32:20
LookAtMe	30	2	1	2	1	11	36	3	0.5149231040850282	False	stim\6 F053C.jpg	2019-01-10 11:32:30
LookAtMe	30	2	1	2	1	12	31	3	0.3962002065964043	False	stim\5 F053C + F048C.jpg	2019-01-10 11:32:39
LookAtMe	30	2	1	2	1	13	26	3	0.5306181134656072	False	stim\3 M078C + M057C.jpg	2019-01-10 11:32:49
LookAtMe	30	2	1	2	1	14	31	3	0.5534180179238319	False	stim\5 F053C + F048C.jpg	2019-01-10 11:32:57
LookAtMe	30	2	1	2	1	15	36	3	0.4076748248189688	False	stim\6 F053C.jpg	2019-01-10 11:33:07
LookAtMe	30	2	1	2	1	16	21	3	0.9602650501765311	False	stim\4 M078C.jpg	2019-01-10 11:33:17
LookAtMe	30	2	1	2	1	17	26	3	0.6376076880842447	True	stim\3 M078C + M057C.jpg	2019-01-10 11:33:26
LookAtMe	30	2	1	2	1	18	31	3	0.6157164028845727	False	stim\5 F053C + F048C.jpg	2019-01-10 11:33:35
LookAtMe	30	2	1	2	1	19	21	3	0.5249710949137807	False	stim\4 M078C.jpg	2019-01-10 11:33:44
LookAtMe	30	2	1	2	1	20	36	4	0.9753266698680818	True	stim\6 F053C.jpg	2019-01-10 11:33:53
LookAtMe	30	2	1	2	1	21	31	3	0.4461745461449027	False	stim\5 F053C + F048C.jpg	2019-01-10 11:34:02
LookAtMe	30	2	1	2	1	22	36	4	0.32300440361723304	True	stim\6 F053C.jpg	2019-01-10 11:34:12
LookAtMe	30	2	1	2	1	23	26	4	0.37263801135122776	True	stim\3 M078C + M057C.jpg	2019-01-10 11:34:22
LookAtMe	30	2	1	2	1	24	21	2	0.3917349334806204	False	stim\4 M078C.jpg	2019-01-10 11:34:30
