expName	subject	pairs	block	trial	condition	rating	rt	correct	picName	timestamp
Discrimination_LookAtMe	5	1	1	1	4	3	2.76511209923774	False	stim\8 F080C + F101C.jpg	2018-12-19 12:45:01
Discrimination_LookAtMe	5	1	1	2	2	1	0.5162878350820392	False	stim\2 M024C + M010C.jpg	2018-12-19 12:45:11
Discrimination_LookAtMe	5	1	1	3	3	3	0.5660476400516927	True	stim\7 F080C.jpg	2018-12-19 12:45:20
Discrimination_LookAtMe	5	1	1	4	1	1	0.5018839419353753	True	stim\1 M024C.jpg	2018-12-19 12:45:30
Discrimination_LookAtMe	5	1	1	5	3	4	2.8673749926965684	False	stim\7 F080C.jpg	2018-12-19 12:45:42
Discrimination_LookAtMe	5	1	1	6	1	2	0.3932565092109144	False	stim\1 M024C.jpg	2018-12-19 12:45:51
Discrimination_LookAtMe	5	1	1	7	2	2	0.5356939397752285	True	stim\2 M024C + M010C.jpg	2018-12-19 12:46:01
Discrimination_LookAtMe	5	1	1	8	4	4	0.4187035474460572	True	stim\8 F080C + F101C.jpg	2018-12-19 12:46:11
Discrimination_LookAtMe	5	1	1	9	3	3	0.3047515000216663	True	stim\7 F080C.jpg	2018-12-19 12:46:20
Discrimination_LookAtMe	5	1	1	10	4	4	0.4589607131201774	True	stim\8 F080C + F101C.jpg	2018-12-19 12:46:29
Discrimination_LookAtMe	5	1	1	11	2	1	0.3482227846980095	False	stim\2 M024C + M010C.jpg	2018-12-19 12:46:39
Discrimination_LookAtMe	5	1	1	12	1	1	0.3791996582876891	True	stim\1 M024C.jpg	2018-12-19 12:46:48
Discrimination_LookAtMe	5	1	1	13	1	1	0.38611706043593585	True	stim\1 M024C.jpg	2018-12-19 12:46:58
Discrimination_LookAtMe	5	1	1	14	2	2	0.4722603817936033	True	stim\2 M024C + M010C.jpg	2018-12-19 12:47:07
Discrimination_LookAtMe	5	1	1	15	4	4	0.4324668401386589	True	stim\8 F080C + F101C.jpg	2018-12-19 12:47:17
Discrimination_LookAtMe	5	1	1	16	3	3	0.4715843261219561	True	stim\7 F080C.jpg	2018-12-19 12:47:26
Discrimination_LookAtMe	5	1	1	17	1	1	0.3450110692065209	True	stim\1 M024C.jpg	2018-12-19 12:47:36
Discrimination_LookAtMe	5	1	1	18	2	2	0.4747218256816268	True	stim\2 M024C + M010C.jpg	2018-12-19 12:47:45
Discrimination_LookAtMe	5	1	1	19	3	3	0.4811055944301188	True	stim\7 F080C.jpg	2018-12-19 12:47:55
Discrimination_LookAtMe	5	1	1	20	4	4	0.4961026138626039	True	stim\8 F080C + F101C.jpg	2018-12-19 12:48:04
Discrimination_LookAtMe	5	1	1	1	3	3	0.42752291983924806	True	stim\7 F080C.jpg	2018-12-19 12:49:24
Discrimination_LookAtMe	5	1	1	2	4	4	0.36184816202148795	True	stim\8 F080C + F101C.jpg	2018-12-19 12:49:33
Discrimination_LookAtMe	5	1	1	3	1	1	0.48216234473511577	True	stim\1 M024C.jpg	2018-12-19 12:49:43
Discrimination_LookAtMe	5	1	1	4	2	2	0.566442757146433	True	stim\2 M024C + M010C.jpg	2018-12-19 12:49:52
Discrimination_LookAtMe	5	1	1	5	4	4	0.44765495788306	True	stim\8 F080C + F101C.jpg	2018-12-19 12:50:02
Discrimination_LookAtMe	5	1	1	6	2	2	0.48891238565556705	True	stim\2 M024C + M010C.jpg	2018-12-19 12:50:12
Discrimination_LookAtMe	5	1	1	7	3	3	0.46292330091819167	True	stim\7 F080C.jpg	2018-12-19 12:50:21
Discrimination_LookAtMe	5	1	1	8	1	1	0.5080516734160483	True	stim\1 M024C.jpg	2018-12-19 12:50:31
Discrimination_LookAtMe	5	1	1	9	3	3	0.5039379496593028	True	stim\7 F080C.jpg	2018-12-19 12:50:40
Discrimination_LookAtMe	5	1	1	10	4	4	0.3901117986533791	True	stim\8 F080C + F101C.jpg	2018-12-19 12:50:50
Discrimination_LookAtMe	5	1	1	11	2	2	1.219036347232759	True	stim\2 M024C + M010C.jpg	2018-12-19 12:51:00
Discrimination_LookAtMe	5	1	1	12	1	1	0.4575136532075703	True	stim\1 M024C.jpg	2018-12-19 12:51:10
Discrimination_LookAtMe	5	1	1	13	3	3	0.4859188108239323	True	stim\7 F080C.jpg	2018-12-19 12:51:19
Discrimination_LookAtMe	5	1	1	14	2	2	0.47525485791265965	True	stim\2 M024C + M010C.jpg	2018-12-19 12:51:29
Discrimination_LookAtMe	5	1	1	15	1	1	0.5361254133749753	True	stim\1 M024C.jpg	2018-12-19 12:51:38
Discrimination_LookAtMe	5	1	1	16	4	4	0.2901853534858674	True	stim\8 F080C + F101C.jpg	2018-12-19 12:51:48
Discrimination_LookAtMe	5	1	1	17	3	3	0.6505960708018392	True	stim\7 F080C.jpg	2018-12-19 12:51:57
Discrimination_LookAtMe	5	1	1	18	2	2	0.4741488308645785	True	stim\2 M024C + M010C.jpg	2018-12-19 12:52:07
Discrimination_LookAtMe	5	1	1	19	4	4	0.3353263456374407	True	stim\8 F080C + F101C.jpg	2018-12-19 12:52:16
Discrimination_LookAtMe	5	1	1	20	1	1	0.3831403120420873	True	stim\1 M024C.jpg	2018-12-19 12:52:26
